21.398086071
         51805 function calls (51384 primitive calls) in 22.494 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.002    0.002    0.027    0.027 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.001    0.001    0.001    0.001 defchararray.py:17(<module>)
        1    0.002    0.002    0.003    0.003 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:208(matrix)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.006    0.006 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 encoders.py:1027(PiCookedMultiImageEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:1038(PiRawImageMixin)
        1    0.000    0.000    0.001    0.001 encoders.py:1046(__init__)
      100    0.003    0.000    0.426    0.004 encoders.py:1062(start)
        1    0.000    0.000    0.000    0.000 encoders.py:1067(PiRawOneImageEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:1084(PiRawMultiImageEncoder)
        1    0.000    0.000    0.001    0.001 encoders.py:177(__init__)
        1    0.004    0.004    0.016    0.016 encoders.py:30(<module>)
      100    0.004    0.000    0.005    0.000 encoders.py:318(_open_output)
      101    0.004    0.000    0.219    0.002 encoders.py:349(_close_output)
      301    0.004    0.000    0.010    0.000 encoders.py:371(active)
      100    0.008    0.000    0.423    0.004 encoders.py:378(start)
      100    0.003    0.000    9.019    0.090 encoders.py:397(wait)
      101    0.008    0.000    0.360    0.004 encoders.py:416(stop)
        1    0.000    0.000    0.000    0.000 encoders.py:443(close)
        1    0.000    0.000    0.000    0.000 encoders.py:467(PiRawMixin)
        1    0.000    0.000    0.001    0.001 encoders.py:488(__init__)
        1    0.000    0.000    0.000    0.000 encoders.py:556(_create_encoder)
        1    0.000    0.000    0.000    0.000 encoders.py:582(PiVideoEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:65(PiEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:835(PiCookedVideoEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:844(PiRawVideoEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:866(PiImageEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:916(PiOneImageEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:934(PiMultiImageEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:973(PiCookedOneImageEncoder)
        1    0.000    0.000    0.000    0.000 exc.py:107(PiCameraAlreadyRecording)
        1    0.000    0.000    0.000    0.000 exc.py:115(PiCameraValueError)
        1    0.000    0.000    0.000    0.000 exc.py:121(PiCameraMMALError)
        1    0.000    0.000    0.000    0.000 exc.py:125(__init__)
      578    0.006    0.000    0.006    0.000 exc.py:146(mmal_check)
        1    0.006    0.006    0.077    0.077 exc.py:30(<module>)
        1    0.000    0.000    0.000    0.000 exc.py:44(PiCameraWarning)
        1    0.000    0.000    0.000    0.000 exc.py:50(PiCameraDeprecated)
        1    0.000    0.000    0.000    0.000 exc.py:56(PiCameraFallback)
        1    0.000    0.000    0.000    0.000 exc.py:62(PiCameraResizerEncoding)
        1    0.000    0.000    0.000    0.000 exc.py:68(PiCameraAlphaStripping)
        1    0.000    0.000    0.000    0.000 exc.py:74(PiCameraResolutionRounded)
        1    0.000    0.000    0.000    0.000 exc.py:80(PiCameraError)
        1    0.000    0.000    0.000    0.000 exc.py:86(PiCameraRuntimeError)
        1    0.000    0.000    0.000    0.000 exc.py:93(PiCameraClosed)
        1    0.000    0.000    0.000    0.000 exc.py:99(PiCameraNotRecording)
        1    0.003    0.003    0.011    0.011 extraction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extraction.py:12(SignatureExtraction)
